Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5313","Laying","1062","Eggs, hen, in shell","2011","2011","1000 Head","66500","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5313","Laying","1062","Eggs, hen, in shell","2012","2012","1000 Head","67000","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5313","Laying","1062","Eggs, hen, in shell","2013","2013","1000 Head","67500","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5313","Laying","1062","Eggs, hen, in shell","2014","2014","1000 Head","58453","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5313","Laying","1062","Eggs, hen, in shell","2015","2015","1000 Head","33225","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5313","Laying","1062","Eggs, hen, in shell","2016","2016","1000 Head","53000","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5313","Laying","1062","Eggs, hen, in shell","2017","2017","1000 Head","48300","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5313","Laying","1062","Eggs, hen, in shell","2018","2018","1000 Head","53600","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1961","1961","100mg/An","100000","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1962","1962","100mg/An","100820","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1963","1963","100mg/An","100820","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1964","1964","100mg/An","100820","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1965","1965","100mg/An","102941","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1966","1966","100mg/An","102817","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1967","1967","100mg/An","102564","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1968","1968","100mg/An","102899","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1969","1969","100mg/An","103636","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1970","1970","100mg/An","103390","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1971","1971","100mg/An","104000","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1972","1972","100mg/An","107857","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1973","1973","100mg/An","108176","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1974","1974","100mg/An","108157","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1975","1975","100mg/An","111243","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1976","1976","100mg/An","111290","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1977","1977","100mg/An","111392","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1978","1978","100mg/An","112060","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1979","1979","100mg/An","100000","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1980","1980","100mg/An","101176","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1981","1981","100mg/An","102353","Fc","Calculated data"
