Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2002","2002","1000 ha","64044","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2003","2003","1000 ha","64265","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2004","2004","1000 ha","64486","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2005","2005","1000 ha","47631","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2006","2006","1000 ha","47852","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2007","2007","1000 ha","48073","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2008","2008","1000 ha","46685","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2009","2009","1000 ha","46686.2","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2010","2010","1000 ha","46539.4","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2011","2011","1000 ha","46392.6","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2012","2012","1000 ha","46245.8","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2013","2013","1000 ha","45954","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2014","2014","1000 ha","45954","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2015","2015","1000 ha","45954","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2016","2016","1000 ha","45954","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6602","Agriculture","2017","2017","1000 ha","45954","Fc","Calculated data"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1961","1961","1000 ha","59271","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1962","1962","1000 ha","59290","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1963","1963","1000 ha","59350","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1964","1964","1000 ha","59410","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1965","1965","1000 ha","59470","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1966","1966","1000 ha","59480","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1967","1967","1000 ha","59550","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1968","1968","1000 ha","59600","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1969","1969","1000 ha","59670","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1970","1970","1000 ha","59700","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1971","1971","1000 ha","60154","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1972","1972","1000 ha","60800","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1973","1973","1000 ha","61481","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1974","1974","1000 ha","60960","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1975","1975","1000 ha","60440","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1976","1976","1000 ha","59950","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1977","1977","1000 ha","59693","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1978","1978","1000 ha","58867","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1979","1979","1000 ha","59908","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1980","1980","1000 ha","57713","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1981","1981","1000 ha","58280","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1982","1982","1000 ha","58867","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1983","1983","1000 ha","59210","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1984","1984","1000 ha","59540","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1985","1985","1000 ha","60370","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1986","1986","1000 ha","60700","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1987","1987","1000 ha","61030","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1988","1988","1000 ha","61871","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1989","1989","1000 ha","61700","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1990","1990","1000 ha","61500","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1991","1991","1000 ha","62997","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1992","1992","1000 ha","63787","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1993","1993","1000 ha","64152","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1994","1994","1000 ha","64157","Fm","Manual Estimation"
